user_id,product_id,category,quantity,sale_date,batch_id
34,2,Cold Drink,2,2024-06-14,51
23,5,Rice,2,2024-06-14,62
6,10,Blanket,2,2024-06-14,64
21,3,Heater,1,2024-06-14,39
16,5,Rice,4,2024-06-14,50
23,6,Flour,1,2024-06-14,47
6,8,Shampoo,2,2024-06-14,41
22,8,Shampoo,3,2024-06-14,24
30,7,Milk,3,2024-06-14,21
1,6,Flour,5,2024-06-14,28
40,2,Cold Drink,4,2024-06-14,90
43,2,Cold Drink,3,2024-06-14,87
26,1,Ice Cream,3,2024-06-14,10
3,6,Flour,5,2024-06-14,63
31,10,Blanket,2,2024-06-14,100
25,7,Milk,3,2024-06-14,27
35,1,Ice Cream,3,2024-06-14,8
47,7,Milk,1,2024-06-14,6
50,1,Ice Cream,2,2024-06-14,12
41,10,Blanket,1,2024-06-14,27
34,2,Cold Drink,3,2024-06-14,23
33,9,Mango Juice,5,2024-06-14,87
17,10,Blanket,1,2024-06-14,6
27,7,Milk,2,2024-06-14,73
25,6,Flour,4,2024-06-14,47
26,1,Ice Cream,4,2024-06-14,56
40,5,Rice,1,2024-06-14,25
49,2,Cold Drink,2,2024-06-14,22
17,4,Soup,2,2024-06-14,80
11,7,Milk,2,2024-06-14,55
26,10,Blanket,1,2024-06-14,67
13,10,Blanket,2,2024-06-14,36
42,7,Milk,2,2024-06-14,6
21,5,Rice,3,2024-06-14,27
19,6,Flour,3,2024-06-14,52
16,6,Flour,5,2024-06-14,33
12,6,Flour,4,2024-06-14,49
32,9,Mango Juice,4,2024-06-14,72
36,10,Blanket,2,2024-06-14,2
39,7,Milk,2,2024-06-14,38
14,5,Rice,5,2024-06-14,18
16,9,Mango Juice,3,2024-06-14,6
50,3,Heater,1,2024-06-14,68
29,9,Mango Juice,3,2024-06-14,71
2,1,Ice Cream,2,2024-06-14,94
44,7,Milk,2,2024-06-14,94
4,7,Milk,3,2024-06-14,12
5,7,Milk,2,2024-06-14,22
43,5,Rice,2,2024-06-14,56
30,2,Cold Drink,3,2024-06-14,44
35,6,Flour,2,2024-06-14,71
14,4,Soup,1,2024-06-14,54
13,9,Mango Juice,3,2024-06-14,2
2,8,Shampoo,2,2024-06-14,14
37,5,Rice,3,2024-06-14,40
6,7,Milk,3,2024-06-14,63
15,9,Mango Juice,2,2024-06-14,77
12,1,Ice Cream,3,2024-06-14,98
21,8,Shampoo,5,2024-06-14,8
44,6,Flour,3,2024-06-14,64
5,7,Milk,2,2024-06-15,40
38,4,Soup,1,2024-06-15,79
3,6,Flour,5,2024-06-15,64
37,2,Cold Drink,2,2024-06-15,54
23,9,Mango Juice,3,2024-06-15,58
27,7,Milk,2,2024-06-15,99
47,2,Cold Drink,2,2024-06-15,9
2,1,Ice Cream,2,2024-06-15,14
15,1,Ice Cream,4,2024-06-15,75
17,1,Ice Cream,2,2024-06-15,57
40,1,Ice Cream,2,2024-06-15,16
4,1,Ice Cream,3,2024-06-15,79
14,2,Cold Drink,4,2024-06-15,45
20,5,Rice,2,2024-06-15,46
24,8,Shampoo,1,2024-06-15,16
45,2,Cold Drink,5,2024-06-15,47
23,9,Mango Juice,4,2024-06-15,30
49,9,Mango Juice,4,2024-06-15,20
41,3,Heater,2,2024-06-15,45
40,6,Flour,1,2024-06-15,45
34,2,Cold Drink,2,2024-06-15,63
4,6,Flour,3,2024-06-15,2
48,6,Flour,3,2024-06-15,47
20,1,Ice Cream,2,2024-06-15,64
21,6,Flour,2,2024-06-15,89
28,7,Milk,4,2024-06-15,90
36,8,Shampoo,5,2024-06-15,57
23,2,Cold Drink,2,2024-06-15,58
23,2,Cold Drink,3,2024-06-15,98
5,6,Flour,3,2024-06-15,32
38,2,Cold Drink,2,2024-06-15,80
17,8,Shampoo,5,2024-06-15,10
30,7,Milk,5,2024-06-15,23
37,3,Heater,1,2024-06-15,56
30,5,Rice,2,2024-06-15,29
26,8,Shampoo,3,2024-06-15,59
34,4,Soup,1,2024-06-15,91
6,2,Cold Drink,4,2024-06-15,95
9,2,Cold Drink,2,2024-06-15,73
34,5,Rice,3,2024-06-15,28
27,8,Shampoo,1,2024-06-15,34
17,2,Cold Drink,5,2024-06-15,12
27,10,Blanket,1,2024-06-15,70
9,6,Flour,2,2024-06-15,73
7,9,Mango Juice,2,2024-06-15,71
26,1,Ice Cream,1,2024-06-15,41
21,9,Mango Juice,3,2024-06-15,49
17,9,Mango Juice,2,2024-06-15,82
6,8,Shampoo,1,2024-06-15,99
18,3,Heater,1,2024-06-15,69
42,7,Milk,4,2024-06-15,45
8,5,Rice,2,2024-06-15,60
10,7,Milk,2,2024-06-15,60
46,5,Rice,1,2024-06-15,66
2,9,Mango Juice,4,2024-06-15,78
21,2,Cold Drink,4,2024-06-15,19
29,6,Flour,3,2024-06-15,24
48,10,Blanket,1,2024-06-15,94
22,7,Milk,4,2024-06-15,100
21,7,Milk,5,2024-06-15,95
43,6,Flour,3,2024-06-15,21
15,2,Cold Drink,2,2024-06-15,16
3,2,Cold Drink,2,2024-06-15,73
18,10,Blanket,1,2024-06-15,26
40,7,Milk,2,2024-06-15,67
19,8,Shampoo,4,2024-06-15,39
14,3,Heater,1,2024-06-15,86
7,9,Mango Juice,3,2024-06-15,100
45,8,Shampoo,1,2024-06-15,14
45,2,Cold Drink,1,2024-06-15,73
32,7,Milk,1,2024-06-15,32
26,2,Cold Drink,3,2024-06-15,63
27,8,Shampoo,2,2024-06-15,8
29,2,Cold Drink,2,2024-06-15,21
17,6,Flour,5,2024-06-15,99
39,9,Mango Juice,4,2024-06-16,32
27,3,Heater,2,2024-06-16,16
3,4,Soup,1,2024-06-16,44
26,3,Heater,2,2024-06-16,52
33,9,Mango Juice,2,2024-06-16,5
6,5,Rice,3,2024-06-16,65
9,7,Milk,1,2024-06-16,99
44,8,Shampoo,4,2024-06-16,40
21,9,Mango Juice,3,2024-06-16,39
45,8,Shampoo,2,2024-06-16,37
15,6,Flour,3,2024-06-16,14
9,9,Mango Juice,3,2024-06-16,15
14,3,Heater,1,2024-06-16,79
40,8,Shampoo,4,2024-06-16,36
26,1,Ice Cream,5,2024-06-16,3
32,7,Milk,2,2024-06-16,76
13,1,Ice Cream,5,2024-06-16,47
28,8,Shampoo,2,2024-06-16,89
36,4,Soup,1,2024-06-16,13
46,1,Ice Cream,4,2024-06-16,88
45,8,Shampoo,2,2024-06-16,58
39,7,Milk,4,2024-06-16,46
44,8,Shampoo,3,2024-06-16,78
20,6,Flour,3,2024-06-16,37
7,8,Shampoo,4,2024-06-16,60
37,5,Rice,4,2024-06-16,39
47,6,Flour,5,2024-06-16,32
10,6,Flour,2,2024-06-16,42
28,4,Soup,1,2024-06-16,53
4,7,Milk,4,2024-06-16,11
46,6,Flour,1,2024-06-16,20
18,6,Flour,2,2024-06-16,84
2,9,Mango Juice,2,2024-06-16,44
23,9,Mango Juice,3,2024-06-16,100
40,6,Flour,2,2024-06-16,1
11,9,Mango Juice,5,2024-06-16,5
49,9,Mango Juice,2,2024-06-16,39
45,6,Flour,2,2024-06-16,16
9,5,Rice,4,2024-06-16,4
42,4,Soup,1,2024-06-16,82
35,8,Shampoo,4,2024-06-16,15
6,9,Mango Juice,3,2024-06-16,85
47,1,Ice Cream,3,2024-06-16,32
28,8,Shampoo,3,2024-06-16,50
34,2,Cold Drink,2,2024-06-16,36
14,2,Cold Drink,1,2024-06-16,97
38,8,Shampoo,4,2024-06-16,43
30,9,Mango Juice,2,2024-06-16,90
17,6,Flour,2,2024-06-16,44
33,9,Mango Juice,3,2024-06-16,16
40,5,Rice,4,2024-06-16,71
8,2,Cold Drink,5,2024-06-16,53
1,2,Cold Drink,2,2024-06-16,83
32,5,Rice,4,2024-06-16,47
29,7,Milk,3,2024-06-16,81
25,6,Flour,3,2024-06-16,88
10,9,Mango Juice,1,2024-06-16,24
35,1,Ice Cream,1,2024-06-16,99
27,2,Cold Drink,1,2024-06-16,62
27,5,Rice,3,2024-06-16,87
12,2,Cold Drink,4,2024-06-16,26
40,6,Flour,5,2024-06-16,21
45,5,Rice,3,2024-06-16,30
21,1,Ice Cream,1,2024-06-16,73
21,2,Cold Drink,2,2024-06-16,28
10,5,Rice,1,2024-06-16,87
47,8,Shampoo,3,2024-06-16,11
43,8,Shampoo,4,2024-06-16,17
17,2,Cold Drink,4,2024-06-16,76
49,5,Rice,5,2024-06-16,80
49,9,Mango Juice,4,2024-06-16,35
40,9,Mango Juice,4,2024-06-17,37
24,6,Flour,5,2024-06-17,91
21,7,Milk,5,2024-06-17,49
30,9,Mango Juice,3,2024-06-17,81
31,9,Mango Juice,2,2024-06-17,8
2,7,Milk,4,2024-06-17,90
26,5,Rice,2,2024-06-17,29
38,4,Soup,1,2024-06-17,54
3,2,Cold Drink,3,2024-06-17,79
4,4,Soup,1,2024-06-17,76
2,2,Cold Drink,5,2024-06-17,24
50,6,Flour,3,2024-06-17,1
38,8,Shampoo,3,2024-06-17,97
18,8,Shampoo,3,2024-06-17,100
25,7,Milk,2,2024-06-17,69
4,2,Cold Drink,2,2024-06-17,93
13,7,Milk,2,2024-06-17,55
42,10,Blanket,2,2024-06-17,86
33,2,Cold Drink,3,2024-06-17,14
35,6,Flour,5,2024-06-17,20
47,1,Ice Cream,4,2024-06-17,57
5,2,Cold Drink,3,2024-06-17,77
17,2,Cold Drink,5,2024-06-17,86
2,1,Ice Cream,4,2024-06-17,68
19,5,Rice,3,2024-06-17,94
44,9,Mango Juice,1,2024-06-17,46
44,1,Ice Cream,3,2024-06-17,21
35,8,Shampoo,4,2024-06-17,36
28,8,Shampoo,2,2024-06-17,31
15,8,Shampoo,3,2024-06-17,64
26,3,Heater,2,2024-06-17,3
36,8,Shampoo,4,2024-06-17,58
7,4,Soup,1,2024-06-17,78
14,8,Shampoo,2,2024-06-17,96
9,1,Ice Cream,2,2024-06-17,9
43,2,Cold Drink,2,2024-06-17,91
30,3,Heater,1,2024-06-17,3
35,1,Ice Cream,3,2024-06-17,63
5,6,Flour,3,2024-06-17,60
45,8,Shampoo,4,2024-06-17,94
26,1,Ice Cream,3,2024-06-17,96
12,5,Rice,5,2024-06-17,10
49,7,Milk,2,2024-06-17,85
24,7,Milk,5,2024-06-17,1
17,5,Rice,3,2024-06-17,39
3,7,Milk,2,2024-06-17,15
2,10,Blanket,1,2024-06-17,75
18,9,Mango Juice,3,2024-06-17,31
15,5,Rice,5,2024-06-17,89
6,5,Rice,3,2024-06-17,70
31,10,Blanket,1,2024-06-17,12
6,6,Flour,1,2024-06-17,17
22,8,Shampoo,2,2024-06-17,43
35,1,Ice Cream,2,2024-06-17,40
31,2,Cold Drink,3,2024-06-17,38
37,9,Mango Juice,4,2024-06-17,28
23,3,Heater,1,2024-06-17,81
33,1,Ice Cream,2,2024-06-17,6
30,5,Rice,4,2024-06-17,85
9,1,Ice Cream,3,2024-06-17,30
24,9,Mango Juice,2,2024-06-17,40
37,7,Milk,4,2024-06-17,17
33,5,Rice,3,2024-06-17,25
50,1,Ice Cream,3,2024-06-17,50
44,10,Blanket,1,2024-06-17,3
20,1,Ice Cream,3,2024-06-17,71
45,2,Cold Drink,2,2024-06-17,60
49,1,Ice Cream,2,2024-06-17,92
17,1,Ice Cream,2,2024-06-17,34
6,6,Flour,2,2024-06-17,91
23,8,Shampoo,3,2024-06-17,54
41,4,Soup,1,2024-06-17,59
30,9,Mango Juice,3,2024-06-17,19
4,5,Rice,4,2024-06-17,35
17,5,Rice,2,2024-06-17,56
26,7,Milk,2,2024-06-17,88
42,10,Blanket,1,2024-06-17,33
41,9,Mango Juice,2,2024-06-17,5
50,7,Milk,5,2024-06-17,47
47,4,Soup,1,2024-06-17,21
50,10,Blanket,1,2024-06-17,89
35,2,Cold Drink,1,2024-06-17,1
23,7,Milk,3,2024-06-17,62
36,9,Mango Juice,5,2024-06-17,62
7,2,Cold Drink,2,2024-06-17,55
33,9,Mango Juice,4,2024-06-17,95
26,2,Cold Drink,2,2024-06-17,8
17,5,Rice,5,2024-06-17,44
37,9,Mango Juice,1,2024-06-17,70
37,7,Milk,4,2024-06-17,97
33,3,Heater,1,2024-06-17,7
28,7,Milk,5,2024-06-17,79
24,4,Soup,1,2024-06-17,69
13,10,Blanket,1,2024-06-18,58
38,2,Cold Drink,3,2024-06-18,46
37,2,Cold Drink,2,2024-06-18,16
30,6,Flour,5,2024-06-18,65
27,6,Flour,3,2024-06-18,98
41,2,Cold Drink,2,2024-06-18,22
39,2,Cold Drink,3,2024-06-18,99
25,7,Milk,4,2024-06-18,33
6,9,Mango Juice,5,2024-06-18,67
38,4,Soup,2,2024-06-18,28
50,1,Ice Cream,5,2024-06-18,87
29,8,Shampoo,4,2024-06-18,93
48,1,Ice Cream,2,2024-06-18,86
44,2,Cold Drink,1,2024-06-18,64
27,1,Ice Cream,4,2024-06-18,23
1,6,Flour,4,2024-06-18,15
19,2,Cold Drink,1,2024-06-18,94
32,7,Milk,5,2024-06-18,13
41,6,Flour,4,2024-06-18,39
5,1,Ice Cream,5,2024-06-18,62
29,1,Ice Cream,2,2024-06-18,50
25,8,Shampoo,2,2024-06-18,97
37,8,Shampoo,3,2024-06-18,42
3,2,Cold Drink,3,2024-06-18,79
34,4,Soup,1,2024-06-18,51
7,2,Cold Drink,2,2024-06-18,11
6,9,Mango Juice,5,2024-06-18,17
28,9,Mango Juice,4,2024-06-18,87
8,7,Milk,3,2024-06-18,6
1,8,Shampoo,5,2024-06-18,90
32,7,Milk,2,2024-06-18,33
4,4,Soup,1,2024-06-18,70
16,8,Shampoo,2,2024-06-18,40
3,10,Blanket,1,2024-06-18,17
10,4,Soup,1,2024-06-18,12
20,6,Flour,2,2024-06-18,72
5,7,Milk,5,2024-06-18,94
20,8,Shampoo,5,2024-06-18,37
40,8,Shampoo,2,2024-06-18,61
44,6,Flour,3,2024-06-18,25
31,6,Flour,2,2024-06-18,50
45,1,Ice Cream,2,2024-06-18,26
13,6,Flour,1,2024-06-18,12
38,9,Mango Juice,2,2024-06-18,95
46,9,Mango Juice,3,2024-06-18,50
7,2,Cold Drink,3,2024-06-18,59
5,9,Mango Juice,5,2024-06-18,70
1,6,Flour,2,2024-06-18,27
24,9,Mango Juice,2,2024-06-18,54
48,2,Cold Drink,4,2024-06-18,49
18,1,Ice Cream,2,2024-06-18,43
15,1,Ice Cream,1,2024-06-18,47
31,9,Mango Juice,3,2024-06-18,73
46,7,Milk,2,2024-06-18,89
46,7,Milk,4,2024-06-18,84
42,5,Rice,3,2024-06-18,22
41,1,Ice Cream,4,2024-06-18,15
28,6,Flour,4,2024-06-18,63
17,5,Rice,5,2024-06-18,22
28,5,Rice,3,2024-06-18,55
41,2,Cold Drink,5,2024-06-18,40
42,9,Mango Juice,3,2024-06-18,62
42,6,Flour,5,2024-06-18,19
42,6,Flour,5,2024-06-18,72
13,8,Shampoo,2,2024-06-18,86
39,9,Mango Juice,2,2024-06-18,78
11,4,Soup,2,2024-06-18,20
49,7,Milk,2,2024-06-18,92
38,4,Soup,1,2024-06-18,63
16,6,Flour,3,2024-06-18,72
35,5,Rice,3,2024-06-18,53
21,7,Milk,4,2024-06-18,70
8,6,Flour,2,2024-06-18,87
6,5,Rice,5,2024-06-18,30
8,6,Flour,2,2024-06-18,64
11,3,Heater,1,2024-06-18,3
42,9,Mango Juice,5,2024-06-18,44
26,7,Milk,4,2024-06-18,94
7,7,Milk,2,2024-06-18,24
38,1,Ice Cream,3,2024-06-18,63
17,10,Blanket,1,2024-06-18,80
2,8,Shampoo,1,2024-06-18,41
33,6,Flour,3,2024-06-18,37
28,6,Flour,2,2024-06-18,68
16,2,Cold Drink,3,2024-06-18,71
44,3,Heater,2,2024-06-18,19
13,1,Ice Cream,5,2024-06-18,16
38,8,Shampoo,3,2024-06-18,65
34,9,Mango Juice,2,2024-06-18,90
16,9,Mango Juice,3,2024-06-18,84
34,5,Rice,4,2024-06-18,4
1,2,Cold Drink,3,2024-06-19,77
43,6,Flour,1,2024-06-19,48
44,9,Mango Juice,2,2024-06-19,7
48,3,Heater,1,2024-06-19,40
33,4,Soup,1,2024-06-19,6
1,2,Cold Drink,1,2024-06-19,28
22,9,Mango Juice,5,2024-06-19,12
49,1,Ice Cream,2,2024-06-19,41
16,6,Flour,3,2024-06-19,96
6,1,Ice Cream,2,2024-06-19,65
50,4,Soup,1,2024-06-19,33
7,5,Rice,5,2024-06-19,30
29,3,Heater,1,2024-06-19,34
22,5,Rice,2,2024-06-19,82
11,4,Soup,1,2024-06-19,91
46,8,Shampoo,5,2024-06-19,45
26,6,Flour,2,2024-06-19,81
2,8,Shampoo,3,2024-06-19,39
33,5,Rice,5,2024-06-19,41
15,9,Mango Juice,5,2024-06-19,92
40,5,Rice,2,2024-06-19,94
22,7,Milk,4,2024-06-19,14
49,5,Rice,3,2024-06-19,41
19,1,Ice Cream,2,2024-06-19,7
31,1,Ice Cream,2,2024-06-19,93
35,6,Flour,2,2024-06-19,64
38,7,Milk,4,2024-06-19,59
45,8,Shampoo,4,2024-06-19,61
34,6,Flour,3,2024-06-19,87
26,6,Flour,2,2024-06-19,6
35,2,Cold Drink,3,2024-06-19,19
10,4,Soup,1,2024-06-19,41
5,1,Ice Cream,3,2024-06-19,78
15,1,Ice Cream,4,2024-06-19,8
50,7,Milk,3,2024-06-19,13
6,7,Milk,1,2024-06-19,96
17,8,Shampoo,4,2024-06-19,41
21,6,Flour,1,2024-06-19,44
15,9,Mango Juice,4,2024-06-19,90
12,9,Mango Juice,2,2024-06-19,38
22,1,Ice Cream,2,2024-06-19,59
4,1,Ice Cream,1,2024-06-19,25
25,9,Mango Juice,4,2024-06-19,88
41,5,Rice,1,2024-06-19,91
18,2,Cold Drink,4,2024-06-19,71
43,2,Cold Drink,3,2024-06-20,92
35,9,Mango Juice,2,2024-06-20,27
6,3,Heater,1,2024-06-20,84
15,8,Shampoo,3,2024-06-20,29
47,7,Milk,1,2024-06-20,49
24,5,Rice,2,2024-06-20,77
16,6,Flour,2,2024-06-20,9
4,8,Shampoo,5,2024-06-20,53
41,6,Flour,3,2024-06-20,77
22,1,Ice Cream,3,2024-06-20,45
40,9,Mango Juice,3,2024-06-20,1
25,5,Rice,2,2024-06-20,43
35,10,Blanket,1,2024-06-20,42
41,1,Ice Cream,3,2024-06-20,59
9,9,Mango Juice,5,2024-06-20,87
16,1,Ice Cream,2,2024-06-20,94
26,6,Flour,3,2024-06-20,18
10,8,Shampoo,3,2024-06-20,32
4,1,Ice Cream,3,2024-06-20,53
45,6,Flour,5,2024-06-20,93
10,1,Ice Cream,1,2024-06-20,94
19,10,Blanket,1,2024-06-20,68
33,5,Rice,1,2024-06-20,100
32,5,Rice,5,2024-06-20,2
7,1,Ice Cream,1,2024-06-20,24
27,5,Rice,3,2024-06-20,54
7,6,Flour,2,2024-06-20,2
34,2,Cold Drink,1,2024-06-20,89
12,3,Heater,2,2024-06-20,47
24,5,Rice,2,2024-06-20,10
16,1,Ice Cream,3,2024-06-20,27
16,9,Mango Juice,4,2024-06-20,21
44,10,Blanket,1,2024-06-20,2
46,8,Shampoo,2,2024-06-20,99
12,6,Flour,4,2024-06-20,39
28,6,Flour,5,2024-06-20,43
23,1,Ice Cream,3,2024-06-20,62
41,4,Soup,1,2024-06-20,78
37,5,Rice,2,2024-06-20,60
46,1,Ice Cream,4,2024-06-20,96
42,8,Shampoo,5,2024-06-20,74
42,2,Cold Drink,1,2024-06-20,16
38,4,Soup,1,2024-06-20,17
31,8,Shampoo,2,2024-06-21,31
12,2,Cold Drink,2,2024-06-21,27
28,7,Milk,4,2024-06-21,12
29,1,Ice Cream,1,2024-06-21,65
35,5,Rice,3,2024-06-21,46
19,8,Shampoo,5,2024-06-21,61
34,5,Rice,3,2024-06-21,4
34,7,Milk,5,2024-06-21,5
4,9,Mango Juice,1,2024-06-21,76
34,7,Milk,3,2024-06-21,3
25,2,Cold Drink,2,2024-06-21,84
24,1,Ice Cream,4,2024-06-21,70
36,5,Rice,4,2024-06-21,87
23,8,Shampoo,5,2024-06-21,45
44,3,Heater,1,2024-06-21,16
30,1,Ice Cream,2,2024-06-21,7
23,6,Flour,4,2024-06-21,95
41,1,Ice Cream,4,2024-06-21,68
18,2,Cold Drink,2,2024-06-21,99
1,2,Cold Drink,4,2024-06-21,87
23,10,Blanket,1,2024-06-21,29
15,2,Cold Drink,2,2024-06-21,36
4,6,Flour,2,2024-06-21,73
48,6,Flour,3,2024-06-21,36
1,4,Soup,2,2024-06-21,60
33,9,Mango Juice,4,2024-06-21,64
44,7,Milk,1,2024-06-21,26
14,6,Flour,2,2024-06-21,65
45,10,Blanket,1,2024-06-21,86
41,8,Shampoo,4,2024-06-21,1
42,2,Cold Drink,5,2024-06-21,90
24,4,Soup,1,2024-06-21,79
4,5,Rice,4,2024-06-21,57
40,8,Shampoo,2,2024-06-21,59
2,5,Rice,2,2024-06-21,2
44,4,Soup,2,2024-06-21,39
18,6,Flour,3,2024-06-21,60
43,10,Blanket,1,2024-06-21,51
8,8,Shampoo,2,2024-06-21,42
16,3,Heater,1,2024-06-21,44
21,9,Mango Juice,3,2024-06-21,35
40,3,Heater,2,2024-06-21,11
6,2,Cold Drink,4,2024-06-21,20
48,7,Milk,3,2024-06-21,42
20,5,Rice,2,2024-06-21,28
39,2,Cold Drink,3,2024-06-21,24
3,1,Ice Cream,2,2024-06-21,1
12,5,Rice,3,2024-06-21,4
40,4,Soup,1,2024-06-21,92
27,8,Shampoo,4,2024-06-21,54
16,2,Cold Drink,4,2024-06-21,78
39,5,Rice,4,2024-06-21,61
18,4,Soup,1,2024-06-21,11
1,7,Milk,2,2024-06-21,68
23,1,Ice Cream,2,2024-06-21,13
5,8,Shampoo,4,2024-06-21,99
45,3,Heater,1,2024-06-21,69
22,9,Mango Juice,3,2024-06-21,11
48,5,Rice,3,2024-06-21,69
2,10,Blanket,1,2024-06-21,32
42,4,Soup,1,2024-06-21,60
47,8,Shampoo,5,2024-06-21,64
28,9,Mango Juice,3,2024-06-21,97
45,9,Mango Juice,4,2024-06-21,55
15,7,Milk,3,2024-06-21,80
46,2,Cold Drink,2,2024-06-21,20
13,8,Shampoo,3,2024-06-21,12
31,8,Shampoo,1,2024-06-21,99
29,8,Shampoo,5,2024-06-21,53
31,5,Rice,4,2024-06-21,56
5,2,Cold Drink,2,2024-06-21,64
48,10,Blanket,1,2024-06-21,40
17,9,Mango Juice,4,2024-06-21,69
38,1,Ice Cream,2,2024-06-21,94
16,7,Milk,4,2024-06-22,87
2,9,Mango Juice,3,2024-06-22,96
13,5,Rice,4,2024-06-22,44
10,1,Ice Cream,4,2024-06-22,23
39,3,Heater,2,2024-06-22,62
35,10,Blanket,1,2024-06-22,29
9,9,Mango Juice,3,2024-06-22,27
7,8,Shampoo,4,2024-06-22,61
36,7,Milk,3,2024-06-22,78
19,2,Cold Drink,3,2024-06-22,69
39,9,Mango Juice,3,2024-06-22,61
26,9,Mango Juice,3,2024-06-22,47
35,6,Flour,3,2024-06-22,4
3,5,Rice,2,2024-06-22,18
17,1,Ice Cream,2,2024-06-22,60
17,5,Rice,2,2024-06-22,82
8,6,Flour,5,2024-06-22,88
7,1,Ice Cream,3,2024-06-22,28
16,5,Rice,4,2024-06-22,1
37,6,Flour,2,2024-06-22,26
18,1,Ice Cream,3,2024-06-22,79
28,5,Rice,4,2024-06-22,34
4,9,Mango Juice,4,2024-06-22,7
45,7,Milk,3,2024-06-22,81
42,7,Milk,2,2024-06-22,22
32,8,Shampoo,1,2024-06-22,35
38,5,Rice,3,2024-06-22,100
50,8,Shampoo,4,2024-06-22,43
14,3,Heater,1,2024-06-22,93
49,9,Mango Juice,2,2024-06-22,21
48,8,Shampoo,5,2024-06-22,7
11,3,Heater,1,2024-06-22,15
17,1,Ice Cream,4,2024-06-22,65
41,7,Milk,2,2024-06-22,50
37,2,Cold Drink,5,2024-06-22,76
47,7,Milk,2,2024-06-22,21
28,2,Cold Drink,5,2024-06-22,100
20,2,Cold Drink,5,2024-06-22,84
45,7,Milk,2,2024-06-22,59
40,6,Flour,4,2024-06-22,80
23,8,Shampoo,2,2024-06-22,28
39,10,Blanket,1,2024-06-22,37
38,9,Mango Juice,5,2024-06-22,37
37,1,Ice Cream,3,2024-06-22,63
13,6,Flour,2,2024-06-22,46
28,2,Cold Drink,2,2024-06-22,45
38,5,Rice,3,2024-06-22,3
11,4,Soup,1,2024-06-22,62
33,8,Shampoo,3,2024-06-22,49
8,6,Flour,1,2024-06-22,46
49,9,Mango Juice,5,2024-06-22,6
32,8,Shampoo,2,2024-06-22,36
34,8,Shampoo,3,2024-06-22,27
46,6,Flour,3,2024-06-22,79
34,8,Shampoo,5,2024-06-22,41
20,8,Shampoo,2,2024-06-22,19
21,1,Ice Cream,2,2024-06-22,39
6,1,Ice Cream,2,2024-06-23,90
47,8,Shampoo,2,2024-06-23,82
9,5,Rice,1,2024-06-23,55
15,9,Mango Juice,3,2024-06-23,86
24,6,Flour,3,2024-06-23,29
10,5,Rice,5,2024-06-23,56
26,4,Soup,1,2024-06-23,10
23,1,Ice Cream,4,2024-06-23,66
15,8,Shampoo,3,2024-06-23,13
9,7,Milk,4,2024-06-23,14
7,5,Rice,2,2024-06-23,64
5,4,Soup,2,2024-06-23,39
33,3,Heater,2,2024-06-23,15
1,7,Milk,5,2024-06-23,84
34,5,Rice,2,2024-06-23,81
40,9,Mango Juice,3,2024-06-23,80
4,5,Rice,1,2024-06-23,86
30,1,Ice Cream,2,2024-06-23,92
7,9,Mango Juice,3,2024-06-23,39
1,4,Soup,1,2024-06-23,5
4,6,Flour,4,2024-06-23,57
26,6,Flour,3,2024-06-23,50
13,2,Cold Drink,3,2024-06-23,9
50,4,Soup,1,2024-06-23,66
10,2,Cold Drink,1,2024-06-23,86
31,5,Rice,4,2024-06-23,63
8,8,Shampoo,4,2024-06-23,95
50,5,Rice,1,2024-06-23,98
34,4,Soup,1,2024-06-23,65
34,1,Ice Cream,3,2024-06-23,85
5,1,Ice Cream,2,2024-06-23,91
31,7,Milk,5,2024-06-23,22
47,6,Flour,1,2024-06-23,94
12,5,Rice,4,2024-06-23,36
20,6,Flour,2,2024-06-23,48
29,5,Rice,3,2024-06-23,26
4,10,Blanket,2,2024-06-23,5
11,3,Heater,1,2024-06-23,27
23,1,Ice Cream,5,2024-06-23,4
2,1,Ice Cream,5,2024-06-23,55
30,9,Mango Juice,2,2024-06-23,62
28,2,Cold Drink,3,2024-06-23,68
35,1,Ice Cream,2,2024-06-23,60
6,5,Rice,2,2024-06-23,29
50,9,Mango Juice,3,2024-06-23,19
1,9,Mango Juice,4,2024-06-23,37
34,1,Ice Cream,2,2024-06-23,15
45,5,Rice,2,2024-06-23,31
40,2,Cold Drink,2,2024-06-23,82
46,2,Cold Drink,3,2024-06-23,26
6,7,Milk,2,2024-06-23,30
17,6,Flour,3,2024-06-23,72
42,3,Heater,2,2024-06-23,4
7,7,Milk,2,2024-06-23,50
37,1,Ice Cream,5,2024-06-23,98
14,8,Shampoo,2,2024-06-23,89
21,5,Rice,5,2024-06-23,38
46,4,Soup,1,2024-06-23,67
49,7,Milk,2,2024-06-23,27
35,10,Blanket,1,2024-06-23,20
9,1,Ice Cream,3,2024-06-23,49
4,3,Heater,2,2024-06-23,28
8,1,Ice Cream,4,2024-06-23,60
30,6,Flour,2,2024-06-23,93
43,8,Shampoo,3,2024-06-23,63
46,1,Ice Cream,4,2024-06-23,65
25,5,Rice,4,2024-06-23,57
2,9,Mango Juice,2,2024-06-23,83
23,5,Rice,1,2024-06-23,34
10,8,Shampoo,1,2024-06-23,94
29,9,Mango Juice,3,2024-06-23,1
2,9,Mango Juice,3,2024-06-23,15
33,9,Mango Juice,3,2024-06-23,67
19,9,Mango Juice,4,2024-06-23,16
48,6,Flour,1,2024-06-23,24
